날짜,시간,co2,날짜,시간,ec,ph,w.t,날짜,시간,humid,날짜,시간,temp
2025-05-25,08:49:46,416.000,2025-05-25,08:49:46,1373,620,190,2025-05-25,08:49:46,62.100,2025-05-25,08:49:46,19.500
2025-05-25,09:04:46,409.000,2025-05-25,09:04:46,1244,620,190,2025-05-25,09:04:46,57.400,2025-05-25,09:04:46,20.000
2025-05-25,09:19:46,416.000,2025-05-25,09:19:46,1254,610,190,2025-05-25,09:19:46,54.400,2025-05-25,09:19:46,19.900
2025-05-25,09:34:46,411.000,2025-05-25,09:34:46,1309,600,190,2025-05-25,09:34:46,53.100,2025-05-25,09:34:46,20.100
2025-05-25,09:49:46,0.000,2025-05-25,09:49:46,1246,590,190,2025-05-25,09:49:46,51.700,2025-05-25,09:49:46,19.900
2025-05-25,10:04:46,408.000,2025-05-25,10:04:46,1244,610,190,2025-05-25,10:04:46,52.500,2025-05-25,10:04:46,20.000
2025-05-25,10:19:46,417.000,2025-05-25,10:19:46,1244,620,190,2025-05-25,10:19:46,51.300,2025-05-25,10:19:46,20.100
2025-05-25,10:34:46,410.000,2025-05-25,10:34:46,1298,620,190,2025-05-25,10:34:46,52.200,2025-05-25,10:34:46,20.200
2025-05-25,10:49:46,410.000,2025-05-25,10:49:46,1341,600,191,2025-05-25,10:49:46,52.400,2025-05-25,10:49:46,19.900
2025-05-25,11:04:46,415.000,2025-05-25,11:04:46,1253,600,190,2025-05-25,11:04:46,52.700,2025-05-25,11:04:46,20.100
2025-05-25,11:19:46,407.000,2025-05-25,11:19:46,1245,610,191,2025-05-25,11:19:46,53.000,2025-05-25,11:19:46,19.900
2025-05-25,11:34:46,406.000,2025-05-25,11:34:46,1246,620,191,2025-05-25,11:34:46,52.900,2025-05-25,11:34:46,20.100
2025-05-25,11:49:46,404.000,2025-05-25,11:49:46,1267,600,191,2025-05-25,11:49:46,52.600,2025-05-25,11:49:46,19.800
2025-05-25,12:04:46,401.000,2025-05-25,12:04:46,1248,600,191,2025-05-25,12:04:46,52.900,2025-05-25,12:04:46,20.300
2025-05-25,12:19:46,407.000,2025-05-25,12:19:46,1248,610,191,2025-05-25,12:19:46,52.100,2025-05-25,12:19:46,20.200
2025-05-25,12:34:46,398.000,2025-05-25,12:34:46,1254,620,191,2025-05-25,12:34:46,52.200,2025-05-25,12:34:46,20.200
2025-05-25,12:49:46,404.000,2025-05-25,12:49:46,1285,620,191,2025-05-25,12:49:46,52.700,2025-05-25,12:49:46,20.000
2025-05-25,13:04:46,398.000,2025-05-25,13:04:46,1428,620,191,2025-05-25,13:04:46,52.500,2025-05-25,13:04:46,20.100
2025-05-25,13:19:46,406.000,2025-05-25,13:19:46,1400,620,192,2025-05-25,13:19:46,53.100,2025-05-25,13:19:46,19.900
2025-05-25,13:34:46,398.000,2025-05-25,13:34:46,1264,620,191,2025-05-25,13:34:46,52.200,2025-05-25,13:34:46,20.400
2025-05-25,13:49:46,398.000,2025-05-25,13:49:46,1281,620,192,2025-05-25,13:49:46,52.300,2025-05-25,13:49:46,20.200
2025-05-25,14:04:46,397.000,2025-05-25,14:04:46,1390,620,192,2025-05-25,14:04:46,52.400,2025-05-25,14:04:46,20.200
2025-05-25,14:19:46,397.000,2025-05-25,14:19:46,1379,620,192,2025-05-25,14:19:46,52.900,2025-05-25,14:19:46,20.000
2025-05-25,14:34:46,395.000,2025-05-25,14:34:46,1277,610,192,2025-05-25,14:34:46,52.400,2025-05-25,14:34:46,20.200
2025-05-25,14:49:46,406.000,2025-05-25,14:49:46,1291,600,192,2025-05-25,14:49:46,52.800,2025-05-25,14:49:46,20.100
2025-05-25,15:04:46,397.000,2025-05-25,15:04:46,1259,600,192,2025-05-25,15:04:46,51.700,2025-05-25,15:04:46,20.400
2025-05-25,15:19:46,400.000,2025-05-25,15:19:46,1256,610,192,2025-05-25,15:19:46,52.700,2025-05-25,15:19:46,20.100
2025-05-25,15:34:46,392.000,2025-05-25,15:34:46,1409,610,192,2025-05-25,15:34:46,52.300,2025-05-25,15:34:46,20.300
2025-05-25,15:49:46,398.000,2025-05-25,15:49:46,1266,600,192,2025-05-25,15:49:46,53.000,2025-05-25,15:49:46,20.000
2025-05-25,16:04:46,393.000,2025-05-25,16:04:46,1261,610,192,2025-05-25,16:04:46,53.100,2025-05-25,16:04:46,20.200
2025-05-25,16:19:46,402.000,2025-05-25,16:19:46,1462,620,193,2025-05-25,16:19:46,53.100,2025-05-25,16:19:46,20.200
2025-05-25,16:34:46,392.000,2025-05-25,16:34:46,1288,600,193,2025-05-25,16:34:46,52.300,2025-05-25,16:34:46,20.500
2025-05-25,16:49:46,396.000,2025-05-25,16:49:46,1259,610,193,2025-05-25,16:49:46,52.200,2025-05-25,16:49:46,20.300
2025-05-25,17:04:46,390.000,2025-05-25,17:04:46,1258,620,193,2025-05-25,17:04:46,52.400,2025-05-25,17:04:46,20.300
2025-05-25,17:19:46,393.000,2025-05-25,17:19:46,1281,600,193,2025-05-25,17:19:46,52.800,2025-05-25,17:19:46,20.100
2025-05-25,17:34:46,395.000,2025-05-25,17:34:46,1264,610,193,2025-05-25,17:34:46,51.500,2025-05-25,17:34:46,20.300
2025-05-25,17:49:46,401.000,2025-05-25,17:49:46,1420,620,193,2025-05-25,17:49:46,52.300,2025-05-25,17:49:46,20.300
2025-05-25,18:04:46,400.000,2025-05-25,18:04:46,1297,610,193,2025-05-25,18:04:46,50.900,2025-05-25,18:04:46,20.400
2025-05-25,18:19:46,403.000,2025-05-25,18:19:46,1263,620,193,2025-05-25,18:19:46,52.300,2025-05-25,18:19:46,20.100
2025-05-25,18:34:46,405.000,2025-05-25,18:34:46,1402,620,193,2025-05-25,18:34:46,52.600,2025-05-25,18:34:46,20.200
2025-05-25,18:49:46,408.000,2025-05-25,18:49:46,1467,610,193,2025-05-25,18:49:46,52.700,2025-05-25,18:49:46,20.000
2025-05-25,19:04:46,406.000,2025-05-25,19:04:46,1285,600,193,2025-05-25,19:04:46,50.900,2025-05-25,19:04:46,20.200
2025-05-25,19:19:46,410.000,2025-05-25,19:19:46,1270,610,193,2025-05-25,19:19:46,50.600,2025-05-25,19:19:46,20.200
2025-05-25,19:34:46,406.000,2025-05-25,19:34:46,1266,620,193,2025-05-25,19:34:46,50.500,2025-05-25,19:34:46,20.100
2025-05-25,19:49:46,410.000,2025-05-25,19:49:46,1317,620,193,2025-05-25,19:49:46,51.100,2025-05-25,19:49:46,19.800
2025-05-25,20:04:46,408.000,2025-05-25,20:04:46,1384,630,193,2025-05-25,20:04:46,51.000,2025-05-25,20:04:46,19.900
2025-05-25,20:19:46,408.000,2025-05-25,20:19:46,1405,630,192,2025-05-25,20:19:46,51.800,2025-05-25,20:19:46,19.300
2025-05-25,20:34:46,408.000,2025-05-25,20:34:46,1349,640,192,2025-05-25,20:34:46,50.800,2025-05-25,20:34:46,19.200
2025-05-25,20:49:46,412.000,2025-05-25,20:49:46,1346,630,192,2025-05-25,20:49:46,50.800,2025-05-25,20:49:46,19.400
2025-05-25,21:04:46,412.000,2025-05-25,21:04:46,1399,630,191,2025-05-25,21:04:46,51.100,2025-05-25,21:04:46,19.300
2025-05-25,21:19:46,409.000,2025-05-25,21:19:46,1312,630,190,2025-05-25,21:19:46,52.600,2025-05-25,21:19:46,18.800
2025-05-25,21:34:46,411.000,2025-05-25,21:34:46,1385,630,190,2025-05-25,21:34:46,50.800,2025-05-25,21:34:46,19.000
2025-05-25,21:49:46,412.000,2025-05-25,21:49:46,1415,640,189,2025-05-25,21:49:46,52.700,2025-05-25,21:49:46,18.700
2025-05-25,22:04:46,412.000,2025-05-25,22:04:46,1362,640,188,2025-05-25,22:04:46,50.600,2025-05-25,22:04:46,18.900
2025-05-25,22:19:46,415.000,2025-05-25,22:19:46,1363,640,188,2025-05-25,22:19:46,53.300,2025-05-25,22:19:46,18.500
2025-05-25,22:34:46,414.000,2025-05-25,22:34:46,1429,640,188,2025-05-25,22:34:46,51.200,2025-05-25,22:34:46,18.800
2025-05-25,22:49:46,413.000,2025-05-25,22:49:46,1439,640,188,2025-05-25,22:49:46,53.100,2025-05-25,22:49:46,18.500
2025-05-25,23:04:46,414.000,2025-05-25,23:04:46,1370,640,187,2025-05-25,23:04:46,50.900,2025-05-25,23:04:46,18.700
2025-05-25,23:19:46,416.000,2025-05-25,23:19:46,1367,630,186,2025-05-25,23:19:46,53.000,2025-05-25,23:19:46,18.400
2025-05-25,23:34:46,410.000,2025-05-25,23:34:46,1331,630,186,2025-05-25,23:34:46,51.500,2025-05-25,23:34:46,18.700
2025-05-25,23:49:46,413.000,2025-05-25,23:49:46,1344,620,186,2025-05-25,23:49:46,52.600,2025-05-25,23:49:46,18.400
2025-05-26,00:04:46,413.000,2025-05-26,00:04:46,1506,620,185,2025-05-26,00:04:46,51.400,2025-05-26,00:04:46,18.600
2025-05-26,00:19:46,421.000,2025-05-26,00:19:46,1315,620,185,2025-05-26,00:19:46,52.200,2025-05-26,00:19:46,18.300
2025-05-26,00:34:46,415.000,2025-05-26,00:34:46,1500,610,184,2025-05-26,00:34:46,52.200,2025-05-26,00:34:46,18.600
2025-05-26,00:49:46,413.000,2025-05-26,00:49:46,1323,610,184,2025-05-26,00:49:46,71.100,2025-05-26,00:49:46,18.800
2025-05-26,01:04:46,414.000,2025-05-26,01:04:46,1363,600,184,2025-05-26,01:04:46,56.400,2025-05-26,01:04:46,19.900
2025-05-26,01:19:46,416.000,2025-05-26,01:19:46,1289,590,186,2025-05-26,01:19:46,55.200,2025-05-26,01:19:46,19.000
2025-05-26,01:34:46,414.000,2025-05-26,01:34:46,1293,600,186,2025-05-26,01:34:46,53.100,2025-05-26,01:34:46,19.100
2025-05-26,01:49:46,417.000,2025-05-26,01:49:46,1290,610,187,2025-05-26,01:49:46,51.900,2025-05-26,01:49:46,18.700
2025-05-26,02:04:46,415.000,2025-05-26,02:04:46,1294,620,186,2025-05-26,02:04:46,52.500,2025-05-26,02:04:46,18.800
2025-05-26,02:19:46,415.000,2025-05-26,02:19:46,1339,620,186,2025-05-26,02:19:46,52.300,2025-05-26,02:19:46,18.500
2025-05-26,02:34:46,416.000,2025-05-26,02:34:46,1433,620,186,2025-05-26,02:34:46,51.900,2025-05-26,02:34:46,18.700
2025-05-26,02:49:46,412.000,2025-05-26,02:49:46,1460,620,186,2025-05-26,02:49:46,52.400,2025-05-26,02:49:46,18.300
2025-05-26,03:04:46,420.000,2025-05-26,03:04:46,1477,630,185,2025-05-26,03:04:46,51.400,2025-05-26,03:04:46,18.500
2025-05-26,03:19:46,427.000,2025-05-26,03:19:46,1351,620,185,2025-05-26,03:19:46,52.500,2025-05-26,03:19:46,18.200
2025-05-26,03:34:46,425.000,2025-05-26,03:34:46,1510,610,185,2025-05-26,03:34:46,68.200,2025-05-26,03:34:46,19.300
2025-05-26,03:49:46,418.000,2025-05-26,03:49:46,1299,600,185,2025-05-26,03:49:46,55.200,2025-05-26,03:49:46,19.700
2025-05-26,04:04:46,419.000,2025-05-26,04:04:46,1299,600,186,2025-05-26,04:04:46,53.800,2025-05-26,04:04:46,19.500
2025-05-26,04:19:46,421.000,2025-05-26,04:19:46,1297,610,187,2025-05-26,04:19:46,57.700,2025-05-26,04:19:46,19.100
2025-05-26,04:34:46,422.000,2025-05-26,04:34:46,1482,620,188,2025-05-26,04:34:46,52.900,2025-05-26,04:34:46,19.100
2025-05-26,04:49:46,420.000,2025-05-26,04:49:46,1306,610,188,2025-05-26,04:49:46,60.100,2025-05-26,04:49:46,18.900
2025-05-26,05:04:46,424.000,2025-05-26,05:04:46,1300,610,188,2025-05-26,05:04:46,53.100,2025-05-26,05:04:46,18.900
2025-05-26,05:19:46,421.000,2025-05-26,05:19:46,1437,600,188,2025-05-26,05:19:46,63.600,2025-05-26,05:19:46,18.700
2025-05-26,05:34:46,431.000,2025-05-26,05:34:46,1322,610,188,2025-05-26,05:34:46,53.000,2025-05-26,05:34:46,18.900
2025-05-26,05:49:46,427.000,2025-05-26,05:49:46,1303,620,188,2025-05-26,05:49:46,61.100,2025-05-26,05:49:46,18.700
2025-05-26,06:04:46,429.000,2025-05-26,06:04:46,1380,620,188,2025-05-26,06:04:46,53.100,2025-05-26,06:04:46,18.900
2025-05-26,06:19:46,435.000,2025-05-26,06:19:46,1467,620,188,2025-05-26,06:19:46,55.500,2025-05-26,06:19:46,18.500
2025-05-26,06:34:46,433.000,2025-05-26,06:34:46,1483,620,187,2025-05-26,06:34:46,54.200,2025-05-26,06:34:46,18.900
2025-05-26,06:49:46,434.000,2025-05-26,06:49:46,1327,610,187,2025-05-26,06:49:46,54.400,2025-05-26,06:49:46,18.500
2025-05-26,07:04:46,433.000,2025-05-26,07:04:46,1477,590,187,2025-05-26,07:04:46,52.300,2025-05-26,07:04:46,18.700
2025-05-26,07:19:46,440.000,2025-05-26,07:19:46,1332,600,187,2025-05-26,07:19:46,52.000,2025-05-26,07:19:46,18.700
2025-05-26,07:34:46,432.000,2025-05-26,07:34:46,1318,600,186,2025-05-26,07:34:46,51.900,2025-05-26,07:34:46,19.200
2025-05-26,07:49:46,427.000,2025-05-26,07:49:46,1309,610,186,2025-05-26,07:49:46,50.600,2025-05-26,07:49:46,19.500
2025-05-26,08:04:46,508.000,2025-05-26,08:04:46,1464,620,186,2025-05-26,08:04:46,52.000,2025-05-26,08:04:46,19.600
2025-05-26,08:19:46,629.000,2025-05-26,08:19:46,1327,620,186,2025-05-26,08:19:46,61.000,2025-05-26,08:19:46,19.700
2025-05-26,08:34:46,641.000,2025-05-26,08:34:46,661,700,181,2025-05-26,08:34:46,53.000,2025-05-26,08:34:46,20.900
2025-05-26,08:49:46,610.000,2025-05-26,08:49:46,592,690,181,2025-05-26,08:49:46,53.900,2025-05-26,08:49:46,20.000
2025-05-26,09:04:46,590.000,2025-05-26,09:04:46,585,690,181,2025-05-26,09:04:46,52.000,2025-05-26,09:04:46,20.300
2025-05-26,09:19:46,584.000,2025-05-26,09:19:46,605,690,182,2025-05-26,09:19:46,54.200,2025-05-26,09:19:46,20.000
2025-05-26,09:34:46,574.000,2025-05-26,09:34:46,642,690,183,2025-05-26,09:34:46,52.800,2025-05-26,09:34:46,20.100
2025-05-26,09:49:46,568.000,2025-05-26,09:49:46,664,690,184,2025-05-26,09:49:46,54.100,2025-05-26,09:49:46,20.300
2025-05-26,10:04:46,574.000,2025-05-26,10:04:46,675,690,184,2025-05-26,10:04:46,54.300,2025-05-26,10:04:46,20.500
2025-05-26,10:19:46,582.000,2025-05-26,10:19:46,707,690,185,2025-05-26,10:19:46,58.000,2025-05-26,10:19:46,20.200
2025-05-26,10:34:46,637.000,2025-05-26,10:34:46,738,690,186,2025-05-26,10:34:46,54.100,2025-05-26,10:34:46,20.500
2025-05-26,10:49:46,763.000,2025-05-26,10:49:46,746,690,187,2025-05-26,10:49:46,56.300,2025-05-26,10:49:46,20.200
2025-05-26,11:04:46,805.000,2025-05-26,11:04:46,763,690,187,2025-05-26,11:04:46,55.100,2025-05-26,11:04:46,20.800
2025-05-26,11:19:46,805.000,2025-05-26,11:19:46,777,690,188,2025-05-26,11:19:46,59.000,2025-05-26,11:19:46,20.600
2025-05-26,11:34:46,787.000,2025-05-26,11:34:46,813,690,189,2025-05-26,11:34:46,55.800,2025-05-26,11:34:46,20.900
2025-05-26,11:49:46,723.000,2025-05-26,11:49:46,816,690,190,2025-05-26,11:49:46,58.500,2025-05-26,11:49:46,20.500
2025-05-26,12:04:46,699.000,2025-05-26,12:04:46,827,690,191,2025-05-26,12:04:46,55.800,2025-05-26,12:04:46,21.000
2025-05-26,12:19:46,658.000,2025-05-26,12:19:46,852,680,191,2025-05-26,12:19:46,55.100,2025-05-26,12:19:46,21.000
2025-05-26,12:34:46,634.000,2025-05-26,12:34:46,898,690,192,2025-05-26,12:34:46,60.000,2025-05-26,12:34:46,20.800
2025-05-26,12:49:46,686.000,2025-05-26,12:49:46,896,690,193,2025-05-26,12:49:46,62.300,2025-05-26,12:49:46,20.000
2025-05-26,13:04:46,721.000,2025-05-26,13:04:46,903,690,194,2025-05-26,13:04:46,61.500,2025-05-26,13:04:46,20.200
2025-05-26,13:19:46,732.000,2025-05-26,13:19:46,930,690,194,2025-05-26,13:19:46,57.900,2025-05-26,13:19:46,20.500
2025-05-26,13:34:46,729.000,2025-05-26,13:34:46,953,690,195,2025-05-26,13:34:46,59.200,2025-05-26,13:34:46,20.700
2025-05-26,13:49:46,739.000,2025-05-26,13:49:46,970,690,195,2025-05-26,13:49:46,57.400,2025-05-26,13:49:46,20.200
2025-05-26,14:04:46,779.000,2025-05-26,14:04:46,994,690,195,2025-05-26,14:04:46,55.300,2025-05-26,14:04:46,20.600
2025-05-26,14:19:46,777.000,2025-05-26,14:19:46,1003,690,195,2025-05-26,14:19:46,60.900,2025-05-26,14:19:46,20.000
2025-05-26,14:34:46,740.000,2025-05-26,14:34:46,1034,690,195,2025-05-26,14:34:46,60.700,2025-05-26,14:34:46,20.300
2025-05-26,14:49:46,740.000,2025-05-26,14:49:46,1033,690,196,2025-05-26,14:49:46,61.400,2025-05-26,14:49:46,19.500
2025-05-26,15:04:46,813.000,2025-05-26,15:04:46,1047,690,196,2025-05-26,15:04:46,60.400,2025-05-26,15:04:46,20.000
2025-05-26,15:19:46,847.000,2025-05-26,15:19:46,1060,690,196,2025-05-26,15:19:46,56.700,2025-05-26,15:19:46,20.100
2025-05-26,15:34:46,866.000,2025-05-26,15:34:46,1063,690,196,2025-05-26,15:34:46,55.300,2025-05-26,15:34:46,20.900
2025-05-26,15:49:46,877.000,2025-05-26,15:49:46,1053,680,195,2025-05-26,15:49:46,55.600,2025-05-26,15:49:46,20.800
2025-05-26,16:04:46,904.000,2025-05-26,16:04:46,1063,680,195,2025-05-26,16:04:46,59.700,2025-05-26,16:04:46,20.800
2025-05-26,16:19:46,946.000,2025-05-26,16:19:46,1068,680,196,2025-05-26,16:19:46,57.100,2025-05-26,16:19:46,20.500
2025-05-26,16:34:46,933.000,2025-05-26,16:34:46,1063,680,196,2025-05-26,16:34:46,54.600,2025-05-26,16:34:46,21.000
2025-05-26,16:49:46,1067.000,2025-05-26,16:49:46,1059,680,195,2025-05-26,16:49:46,57.900,2025-05-26,16:49:46,20.800
2025-05-26,17:04:46,1341.000,2025-05-26,17:04:46,1070,670,195,2025-05-26,17:04:46,62.000,2025-05-26,17:04:46,20.400
2025-05-26,17:19:46,1146.000,2025-05-26,17:19:46,1070,660,196,2025-05-26,17:19:46,61.000,2025-05-26,17:19:46,20.100
2025-05-26,17:34:46,1020.000,2025-05-26,17:34:46,1087,670,196,2025-05-26,17:34:46,62.200,2025-05-26,17:34:46,20.700
2025-05-26,17:49:46,970.000,2025-05-26,17:49:46,1067,670,196,2025-05-26,17:49:46,60.700,2025-05-26,17:49:46,20.600
2025-05-26,18:04:46,1120.000,2025-05-26,18:04:46,1067,670,196,2025-05-26,18:04:46,58.700,2025-05-26,18:04:46,21.000
2025-05-26,18:19:46,1178.000,2025-05-26,18:19:46,1073,680,196,2025-05-26,18:19:46,52.700,2025-05-26,18:19:46,20.900
2025-05-26,18:34:46,1170.000,2025-05-26,18:34:46,1073,680,196,2025-05-26,18:34:46,52.500,2025-05-26,18:34:46,21.300
2025-05-26,18:49:46,1142.000,2025-05-26,18:49:46,1075,680,196,2025-05-26,18:49:46,58.200,2025-05-26,18:49:46,20.900
2025-05-26,19:04:46,1163.000,2025-05-26,19:04:46,1071,670,196,2025-05-26,19:04:46,53.200,2025-05-26,19:04:46,21.500
2025-05-26,19:19:46,1148.000,2025-05-26,19:19:46,1083,680,196,2025-05-26,19:19:46,59.500,2025-05-26,19:19:46,20.400
2025-05-26,19:34:46,1171.000,2025-05-26,19:34:46,1080,680,197,2025-05-26,19:34:46,52.600,2025-05-26,19:34:46,21.400
2025-05-26,19:49:46,1179.000,2025-05-26,19:49:46,1076,680,196,2025-05-26,19:49:46,52.000,2025-05-26,19:49:46,21.500
2025-05-26,20:04:46,1058.000,2025-05-26,20:04:46,1085,670,196,2025-05-26,20:04:46,54.000,2025-05-26,20:04:46,21.600
2025-05-26,20:19:46,954.000,2025-05-26,20:19:46,1088,670,196,2025-05-26,20:19:46,55.100,2025-05-26,20:19:46,21.100
2025-05-26,20:34:46,872.000,2025-05-26,20:34:46,1086,670,196,2025-05-26,20:34:46,53.800,2025-05-26,20:34:46,21.200
2025-05-26,20:49:46,817.000,2025-05-26,20:49:46,1086,670,195,2025-05-26,20:49:46,53.100,2025-05-26,20:49:46,21.300
2025-05-26,21:04:46,771.000,2025-05-26,21:04:46,1104,680,195,2025-05-26,21:04:46,55.100,2025-05-26,21:04:46,21.000
2025-05-26,21:19:46,727.000,2025-05-26,21:19:46,1135,670,195,2025-05-26,21:19:46,52.000,2025-05-26,21:19:46,20.600
2025-05-26,21:34:46,689.000,2025-05-26,21:34:46,1100,670,195,2025-05-26,21:34:46,55.200,2025-05-26,21:34:46,20.600
2025-05-26,21:49:46,656.000,2025-05-26,21:49:46,1086,670,195,2025-05-26,21:49:46,55.600,2025-05-26,21:49:46,20.200
2025-05-26,22:04:46,635.000,2025-05-26,22:04:46,1089,670,195,2025-05-26,22:04:46,54.700,2025-05-26,22:04:46,20.300
2025-05-26,22:19:46,615.000,2025-05-26,22:19:46,1100,670,195,2025-05-26,22:19:46,54.800,2025-05-26,22:19:46,20.000
2025-05-26,22:34:46,593.000,2025-05-26,22:34:46,1086,670,195,2025-05-26,22:34:46,54.400,2025-05-26,22:34:46,20.200
2025-05-26,22:49:46,578.000,2025-05-26,22:49:46,1080,680,195,2025-05-26,22:49:46,55.200,2025-05-26,22:49:46,19.700
2025-05-26,23:04:46,568.000,2025-05-26,23:04:46,1082,680,194,2025-05-26,23:04:46,54.700,2025-05-26,23:04:46,20.000
2025-05-26,23:19:46,560.000,2025-05-26,23:19:46,1082,680,194,2025-05-26,23:19:46,53.200,2025-05-26,23:19:46,19.900
2025-05-26,23:34:46,549.000,2025-05-26,23:34:46,1080,680,194,2025-05-26,23:34:46,54.600,2025-05-26,23:34:46,20.000
2025-05-26,23:49:46,542.000,2025-05-26,23:49:46,1082,690,194,2025-05-26,23:49:46,56.100,2025-05-26,23:49:46,19.700
2025-05-27,00:04:46,534.000,2025-05-27,00:04:46,1081,690,194,2025-05-27,00:04:46,55.400,2025-05-27,00:04:46,19.900
2025-05-27,00:19:46,525.000,2025-05-27,00:19:46,1081,690,194,2025-05-27,00:19:46,55.900,2025-05-27,00:19:46,19.600
2025-05-27,00:34:46,526.000,2025-05-27,00:34:46,1080,690,194,2025-05-27,00:34:46,54.500,2025-05-27,00:34:46,19.800
2025-05-27,00:49:46,514.000,2025-05-27,00:49:46,1082,690,194,2025-05-27,00:49:46,55.400,2025-05-27,00:49:46,19.500
2025-05-27,01:04:46,510.000,2025-05-27,01:04:46,1083,690,193,2025-05-27,01:04:46,54.400,2025-05-27,01:04:46,19.700
2025-05-27,01:19:46,509.000,2025-05-27,01:19:46,1084,700,193,2025-05-27,01:19:46,53.400,2025-05-27,01:19:46,19.600
2025-05-27,01:34:46,505.000,2025-05-27,01:34:46,1082,700,193,2025-05-27,01:34:46,54.500,2025-05-27,01:34:46,19.800
2025-05-27,01:49:46,503.000,2025-05-27,01:49:46,1083,700,193,2025-05-27,01:49:46,55.400,2025-05-27,01:49:46,19.500
2025-05-27,02:04:46,501.000,2025-05-27,02:04:46,1084,700,193,2025-05-27,02:04:46,54.400,2025-05-27,02:04:46,19.700
2025-05-27,02:19:46,495.000,2025-05-27,02:19:46,1084,700,193,2025-05-27,02:19:46,56.100,2025-05-27,02:19:46,19.300
2025-05-27,02:34:46,495.000,2025-05-27,02:34:46,1084,700,193,2025-05-27,02:34:46,54.900,2025-05-27,02:34:46,19.600
